id,product_id,flavor_name,flavor_description,flavor_category,iced_bool,cbd_bool,date_inserted,date_updated,predicted_category,confidence,raw_llm_response
12007,9617,Blue Razz Ice - SOLD OUT,,,,,21:19.6,21:19.6,Other Flavors,high,Other Flavors
12008,9617,Blue Razz Ice - RIA by Geek Bar Pulse - SOLD OUT,,,,,21:19.6,21:19.6,Other Flavors,high,Other Flavors
12009,9617,Blueberry Punch - RIA by Geek Bar Pulse - SOLD OUT,,,,,21:19.6,21:19.6,Other Flavors,high,Other Flavors
12010,9617,California Cherry - SOLD OUT,,,,,21:19.6,21:19.6,Other Flavors,high,Other Flavors
12011,9617,Cancer Berry Bliss - SOLD OUT,,,,,21:19.7,21:19.7,Other Flavors,high,Other Flavors
12012,9617,Cool Mint - SOLD OUT,,,,,21:19.7,21:19.7,Mint,high,Mint
12013,9617,Crazy Berry - RIA by Geek Bar Pulse - SOLD OUT,,,,,21:19.7,21:19.7,Other Flavors,high,Other Flavors
12014,9617,Creamy Mintz - SOLD OUT,,,,,21:19.7,21:19.7,Mint,high,Mint
12015,9617,Drop Sour Saver - SOLD OUT,,,,,21:19.8,21:19.8,Other Flavors,high,Other Flavors
12016,9617,Dualicious - RIA by Geek Bar Pulse - SOLD OUT,,,,,21:19.8,21:19.8,Other Flavors,high,Other Flavors
12017,9617,Fcuking Fab - RIA by Geek Bar Pulse - SOLD OUT,,,,,21:19.8,21:19.8,Other Flavors,high,Other Flavors
12018,9617,Frozen Blackberry Fab - SOLD OUT,,,,,21:19.8,21:19.8,Other Flavors,high,Other Flavors
12019,9617,Frozen Cherry Apple - SOLD OUT,,,,,21:19.9,21:19.9,Other Flavors,high,Other Flavors
12020,9617,Frozen Pina Colada - SOLD OUT,,,,,21:19.9,21:19.9,Other Flavors,high,Other Flavors
12021,9617,Frozen Strawberry - SOLD OUT,,,,,21:19.9,21:19.9,Other Flavors,high,Other Flavors
12022,9617,Frozen Watermelon - SOLD OUT,,,,,21:19.9,21:19.9,Other Flavors,high,Other Flavors
12023,9617,Frozen White Grape - SOLD OUT,,,,,21:19.9,21:19.9,Other Flavors,high,Other Flavors
12024,9617,Gemini Grape Lemon - SOLD OUT,,,,,21:20.0,21:20.0,Other Flavors,high,Other Flavors
12025,9617,Icey Mintz - SOLD OUT,,,,,21:20.0,21:20.0,Mint,high,Mint
12026,9617,Juicy Peach Ice - SOLD OUT,,,,,21:20.0,21:20.0,Other Flavors,high,Other Flavors
12027,9617,Leo Orange Creamsicle - SOLD OUT,,,,,21:20.0,21:20.0,Other Flavors,high,Other Flavors
12028,9617,Meta Moon - SOLD OUT,,,,,21:20.1,21:20.1,Other Flavors,high,Other Flavors
12029,9617,Mexico Mango - SOLD OUT,,,,,21:20.1,21:20.1,Other Flavors,high,Other Flavors
12030,9617,Miami Mint - SOLD OUT,,,,,21:20.1,21:20.1,Mint,high,Mint
12031,9617,Miami Mint - RIA by Geek Bar Pulse - SOLD OUT,,,,,21:20.1,21:20.1,Mint,high,Mint
12032,9617,Orange Mint Savers - SOLD OUT,,,,,21:20.2,21:20.2,Other Flavors,high,Other Flavors
12033,9617,Peach Gummy - RIA by Geek Bar Pulse - SOLD OUT,,,,,21:20.2,21:20.2,Other Flavors,high,Other Flavors
12034,9617,Pepper Mintz - SOLD OUT,,,,,21:20.2,21:20.2,Mint,high,Mint
12035,9617,Pineapple Lime - RIA by Geek Bar Pulse - SOLD OUT,,,,,21:20.2,21:20.2,Other Flavors,high,Other Flavors
12036,9617,Pineapple Savers - SOLD OUT,,,,,21:20.3,21:20.3,Other Flavors,high,Other Flavors
12037,9617,Pink Lemonade - SOLD OUT,,,,,21:20.3,21:20.3,Other Flavors,high,Other Flavors
12038,9617,Pink Raz Lemonade - RIA by Geek Bar Pulse - SOLD OUT,,,,,21:20.3,21:20.3,Other Flavors,high,Other Flavors
12039,9617,Pisces Black Cherry - SOLD OUT,,,,,21:20.3,21:20.3,Other Flavors,high,Other Flavors
12040,9617,Sagittarius Cherry Bomb - SOLD OUT,,,,,21:20.4,21:20.4,Other Flavors,high,Other Flavors
12041,9617,Sour Apple Ice - SOLD OUT,,,,,21:20.4,21:20.4,Other Flavors,high,Other Flavors
12042,9617,Sour Cranapple - SOLD OUT,,,,,21:20.4,21:20.4,Other Flavors,high,Other Flavors
12043,9617,Sour Gush - SOLD OUT,,,,,21:20.4,21:20.4,Other Flavors,high,Other Flavors
12044,9617,Sour Strawberry - SOLD OUT,,,,,21:20.5,21:20.5,Other Flavors,high,Other Flavors
12045,9617,Sour Strawberry Dragonfruit - RIA by Geek Bar Pulse - SOLD OUT,,,,,21:20.5,21:20.5,Other Flavors,high,Other Flavors
12046,9617,Sour Watermelon Drop - SOLD OUT,,,,,21:20.5,21:20.5,Other Flavors,high,Other Flavors
12047,9617,Stone Mintz - SOLD OUT,,,,,21:20.5,21:20.5,Mint,high,Mint
12048,9617,Strawberry Banana - SOLD OUT,,,,,21:20.5,21:20.5,Other Flavors,high,Other Flavors
12049,9617,Strawberry Mango - SOLD OUT,,,,,21:20.6,21:20.6,Other Flavors,high,Other Flavors
12050,9617,Strawberry Savers - SOLD OUT,,,,,21:20.6,21:20.6,Other Flavors,high,Other Flavors
12051,9617,Taurus Blueberry Watermelon - SOLD OUT,,,,,21:20.6,21:20.6,Other Flavors,high,Other Flavors
12052,9617,Tropical Rainbow Blast - SOLD OUT,,,,,21:20.6,21:20.6,Other Flavors,high,Other Flavors
12053,9617,Virgo Crazy Melon - SOLD OUT,,,,,21:20.7,21:20.7,Other Flavors,high,Other Flavors
12054,9617,Watermelon B-Pop - RIA by Geek Bar Pulse - SOLD OUT,,,,,21:20.7,21:20.7,Other Flavors,high,Other Flavors
12055,9617,Watermelon Ice - SOLD OUT,,,,,21:20.7,21:20.7,Other Flavors,high,Other Flavors
12056,9617,Watermelon Ice - RIA by Geek Bar Pulse - SOLD OUT,,,,,21:20.7,21:20.7,Other Flavors,high,Other Flavors
12057,9617,Wildberry Savers - SOLD OUT,,,,,21:20.8,21:20.8,Other Flavors,high,Other Flavors
12058,9618,Classic Tobacco - SOLD OUT,,,,,21:58.4,21:58.4,Tobacco,high,Tobacco
12059,9618,Menthol,,,,,21:58.5,21:58.5,Menthol,high,Menthol
12060,9618,Rich Tobacco - SOLD OUT,,,,,21:58.5,21:58.5,Tobacco,high,Tobacco
12061,9620,Aloe Grapple Watermelon,,,,,30:09.5,30:09.5,Other Flavors,high,Other Flavors
12062,9620,Butterbean - Fifty Bar 20000,,,,,30:09.5,30:09.5,Other Flavors,high,Other Flavors
12063,9620,Cinn Funn! - Fifty Bar 20000,,,,,30:09.5,30:09.5,Other Flavors,high,Other Flavors
12064,9620,Gold Tobacco - Fifty Bar 20000,,,,,30:09.5,30:09.5,Tobacco,high,Tobacco
12065,9620,Gummy Whip - Fifty Bar 20000,,,,,30:09.6,30:09.6,Other Flavors,high,Other Flavors
12066,9620,Juicy Mango Melon Ice,,,,,30:09.6,30:09.6,Other Flavors,high,Other Flavors
12067,9620,Kiberry Chew - Fifty Bar 20000,,,,,30:09.6,30:09.6,Other Flavors,high,Other Flavors
12068,9620,Mint - Fifty Bar 20000,,,,,30:09.6,30:09.6,Mint,high,Mint
12069,9620,OMG! Smoothie - Fifty Bar 20000,,,,,30:09.7,30:09.7,Other Flavors,high,Other Flavors
12070,9620,Rainbow Road - Fifty Bar 20000,,,,,30:09.7,30:09.7,Other Flavors,high,Other Flavors
12071,9620,Watermelon Patch - Fifty Bar 20000,,,,,30:09.7,30:09.7,Other Flavors,high,Other Flavors
12072,9620,Blueberry Cereal Donut Milk (Not Avail in FL),,,,,30:09.8,30:09.8,Other Flavors,high,Other Flavors
12073,9620,Milky Loops - Fifty Bar 20000 (Not Avail in FL) - SOLD OUT,,,,,30:09.8,30:09.8,Other Flavors,high,Other Flavors
12074,9620,Blue Razzle Ice - SOLD OUT,,,,,30:09.8,30:09.8,Other Flavors,medium,**Other Flavors**
12075,9620,Blueberry Super Strudel - SOLD OUT,,,,,30:09.8,30:09.8,Other Flavors,high,Other Flavors
12076,9620,Butterbean - SOLD OUT,,,,,30:09.9,30:09.9,Other Flavors,high,Other Flavors
12077,9620,Cinn Funn! - SOLD OUT,,,,,30:09.9,30:09.9,Other Flavors,high,Other Flavors
12078,9620,Diamond Peach Ice - SOLD OUT,,,,,30:10.0,30:10.0,Other Flavors,high,Other Flavors
12079,9620,Kyoho Grape Jelly - SOLD OUT,,,,,30:10.0,30:10.0,Other Flavors,high,Other Flavors
12080,9620,Milky Loops - SOLD OUT,,,,,30:10.0,30:10.0,Other Flavors,high,Other Flavors
12081,9620,Mint - SOLD OUT,,,,,30:10.0,30:10.0,Mint,high,Mint
12082,9620,Strawberry Super Strudel - SOLD OUT,,,,,30:10.1,30:10.1,Other Flavors,high,Other Flavors
12083,9620,Tobaccocino - SOLD OUT,,,,,30:10.1,30:10.1,Tobacco,high,Tobacco
12084,9620,Vanilla Custard - SOLD OUT,,,,,30:10.1,30:10.1,Other Flavors,high,Other Flavors
12085,9620,Vanilla Custard - Fifty Bar 20000 - SOLD OUT,,,,,30:10.1,30:10.1,Other Flavors,high,Other Flavors
12086,9621,Blue Mint,,,,,30:52.7,30:52.7,Mint,high,Mint
12087,9621,White Gummy Ice - (Not Avail in FL),,,,,30:52.8,30:52.8,Other Flavors,high,Other Flavors
12088,9621,Capricorn Dragon Melon - (Not Avail in FL) - SOLD OUT,,,,,30:52.8,30:52.8,Other Flavors,high,Other Flavors
12089,9621,Fcuking FAB (Not Avail in FL) - SOLD OUT,,,,,30:52.8,30:52.8,Other Flavors,high,Other Flavors
12090,9621,Grape B-Pop (Grape B-Burst) - (Not Avail in FL) - SOLD OUT,,,,,30:52.8,30:52.8,Other Flavors,high,Other Flavors
12091,9621,Sour Apple B-Pop (B-Burst) - (Not Avail in FL) - SOLD OUT,,,,,30:52.9,30:52.9,Other Flavors,medium,**Other Flavors**
12092,9621,Aries OMG B-Pop (B-Burst) - SOLD OUT,,,,,30:52.9,30:52.9,Other Flavors,high,Other Flavors
12093,9621,B-Pop (B-Burst) - SOLD OUT,,,,,30:52.9,30:52.9,Other Flavors,high,Other Flavors
12094,9621,Black Mintz - SOLD OUT,,,,,30:52.9,30:52.9,Mint,high,Mint
12095,9621,Blue Razz Ice - SOLD OUT,,,,,30:53.0,30:53.0,Other Flavors,high,Other Flavors
12096,9621,Blue Razz Ice - RIA by Geek Bar Pulse - SOLD OUT,,,,,30:53.0,30:53.0,Other Flavors,high,Other Flavors
12097,9621,Blueberry Punch - RIA by Geek Bar Pulse - SOLD OUT,,,,,30:53.0,30:53.0,Other Flavors,high,Other Flavors
12098,9621,California Cherry - SOLD OUT,,,,,30:53.0,30:53.0,Other Flavors,high,Other Flavors
12099,9621,Cancer Berry Bliss - SOLD OUT,,,,,30:53.0,30:53.0,Other Flavors,high,Other Flavors
12100,9621,Cool Mint - SOLD OUT,,,,,30:53.1,30:53.1,Mint,high,Mint
12101,9621,Crazy Berry - RIA by Geek Bar Pulse - SOLD OUT,,,,,30:53.1,30:53.1,Other Flavors,high,Other Flavors
12102,9621,Creamy Mintz - SOLD OUT,,,,,30:53.1,30:53.1,Mint,medium,**Mint**
12103,9621,Drop Sour Saver - SOLD OUT,,,,,30:53.2,30:53.2,Other Flavors,high,Other Flavors
12104,9621,Dualicious - RIA by Geek Bar Pulse - SOLD OUT,,,,,30:53.2,30:53.2,Other Flavors,high,Other Flavors
12105,9621,Fcuking Fab - RIA by Geek Bar Pulse - SOLD OUT,,,,,30:53.2,30:53.2,Other Flavors,high,Other Flavors
12106,9621,Frozen Blackberry Fab - SOLD OUT,,,,,30:53.2,30:53.2,Other Flavors,high,Other Flavors
12107,9621,Frozen Cherry Apple - SOLD OUT,,,,,30:53.3,30:53.3,Other Flavors,high,Other Flavors
12108,9621,Frozen Pina Colada - SOLD OUT,,,,,30:53.3,30:53.3,Other Flavors,high,Other Flavors
12109,9621,Frozen Strawberry - SOLD OUT,,,,,30:53.3,30:53.3,Other Flavors,high,Other Flavors
12110,9621,Frozen Watermelon - SOLD OUT,,,,,30:53.3,30:53.3,Other Flavors,high,Other Flavors
12111,9621,Frozen White Grape - SOLD OUT,,,,,30:53.3,30:53.3,Other Flavors,high,Other Flavors
12112,9621,Gemini Grape Lemon - SOLD OUT,,,,,30:53.4,30:53.4,Other Flavors,high,Other Flavors
12113,9621,Icey Mintz - SOLD OUT,,,,,30:53.4,30:53.4,Mint,high,Mint
12114,9621,Juicy Peach Ice - SOLD OUT,,,,,30:53.4,30:53.4,Other Flavors,high,Other Flavors
12115,9621,Leo Orange Creamsicle - SOLD OUT,,,,,30:53.4,30:53.4,Other Flavors,high,Other Flavors
12116,9621,Meta Moon - SOLD OUT,,,,,30:53.5,30:53.5,Other Flavors,high,Other Flavors
12117,9621,Mexico Mango - SOLD OUT,,,,,30:53.5,30:53.5,Other Flavors,high,Other Flavors
12118,9621,Miami Mint - SOLD OUT,,,,,30:53.5,30:53.5,Mint,high,Mint
12119,9621,Miami Mint - RIA by Geek Bar Pulse - SOLD OUT,,,,,30:53.5,30:53.5,Mint,high,Mint
12120,9621,Orange Mint Savers - SOLD OUT,,,,,30:53.6,30:53.6,Other Flavors,high,Other Flavors
12121,9621,Peach Gummy - RIA by Geek Bar Pulse - SOLD OUT,,,,,30:53.6,30:53.6,Other Flavors,high,Other Flavors
12122,9621,Pepper Mintz - SOLD OUT,,,,,30:53.6,30:53.6,Mint,high,Mint
12123,9621,Pineapple Lime - RIA by Geek Bar Pulse - SOLD OUT,,,,,30:53.6,30:53.6,Other Flavors,high,Other Flavors
12124,9621,Pineapple Savers - SOLD OUT,,,,,30:53.7,30:53.7,Other Flavors,high,Other Flavors
12125,9621,Pink Lemonade - SOLD OUT,,,,,30:53.7,30:53.7,Other Flavors,high,Other Flavors
12126,9621,Pink Raz Lemonade - RIA by Geek Bar Pulse - SOLD OUT,,,,,30:53.7,30:53.7,Other Flavors,high,Other Flavors
12127,9621,Pisces Black Cherry - SOLD OUT,,,,,30:53.7,30:53.7,Other Flavors,high,Other Flavors
12128,9621,Sagittarius Cherry Bomb - SOLD OUT,,,,,30:53.7,30:53.7,Other Flavors,high,Other Flavors
12129,9621,Sour Apple Ice - SOLD OUT,,,,,30:53.8,30:53.8,Other Flavors,high,Other Flavors
12130,9621,Sour Cranapple - SOLD OUT,,,,,30:53.8,30:53.8,Other Flavors,high,Other Flavors
12131,9621,Sour Gush - SOLD OUT,,,,,30:53.8,30:53.8,Other Flavors,high,Other Flavors
12132,9621,Sour Strawberry - SOLD OUT,,,,,30:53.8,30:53.8,Other Flavors,high,Other Flavors
12133,9621,Sour Strawberry Dragonfruit - RIA by Geek Bar Pulse - SOLD OUT,,,,,30:53.9,30:53.9,Other Flavors,high,Other Flavors
12134,9621,Sour Watermelon Drop - SOLD OUT,,,,,30:53.9,30:53.9,Other Flavors,high,Other Flavors
12135,9621,Stone Mintz - SOLD OUT,,,,,30:53.9,30:53.9,Mint,high,Mint
12136,9621,Strawberry Banana - SOLD OUT,,,,,30:53.9,30:53.9,Other Flavors,high,Other Flavors
12137,9621,Strawberry Mango - SOLD OUT,,,,,30:54.0,30:54.0,Other Flavors,high,Other Flavors
12138,9621,Strawberry Savers - SOLD OUT,,,,,30:54.0,30:54.0,Other Flavors,high,Other Flavors
12139,9621,Taurus Blueberry Watermelon - SOLD OUT,,,,,30:54.0,30:54.0,Other Flavors,high,Other Flavors
12140,9621,Tropical Rainbow Blast - SOLD OUT,,,,,30:54.0,30:54.0,Other Flavors,high,Other Flavors
12141,9621,Virgo Crazy Melon - SOLD OUT,,,,,30:54.0,30:54.0,Other Flavors,high,Other Flavors
12142,9621,Watermelon B-Pop - RIA by Geek Bar Pulse - SOLD OUT,,,,,30:54.1,30:54.1,Other Flavors,high,Other Flavors
12143,9621,Watermelon Ice - SOLD OUT,,,,,30:54.1,30:54.1,Other Flavors,high,Other Flavors
12144,9621,Watermelon Ice - RIA by Geek Bar Pulse - SOLD OUT,,,,,30:54.1,30:54.1,Other Flavors,high,Other Flavors
12145,9621,Wildberry Savers - SOLD OUT,,,,,30:54.1,30:54.1,Other Flavors,high,Other Flavors
12146,9622,Classic Tobacco - SOLD OUT,,,,,31:31.8,31:31.8,Tobacco,high,Tobacco
12147,9622,Menthol,,,,,31:31.8,31:31.8,Menthol,high,Menthol
12148,9622,Rich Tobacco - SOLD OUT,,,,,31:31.8,31:31.8,Tobacco,high,Tobacco
12149,9624,Aloe Grapple Watermelon,,,,,41:05.8,41:05.8,Other Flavors,high,Other Flavors
12150,9624,Butterbean - Fifty Bar 20000,,,,,41:05.9,41:05.9,Other Flavors,high,Other Flavors
12151,9624,Cinn Funn! - Fifty Bar 20000,,,,,41:05.9,41:05.9,Other Flavors,high,Other Flavors
12152,9624,Gold Tobacco - Fifty Bar 20000,,,,,41:05.9,41:05.9,Tobacco,high,Tobacco
12153,9624,Gummy Whip - Fifty Bar 20000,,,,,41:05.9,41:05.9,Other Flavors,high,Other Flavors
12154,9624,Juicy Mango Melon Ice,,,,,41:06.0,41:06.0,Other Flavors,high,Other Flavors
12155,9624,Kiberry Chew - Fifty Bar 20000,,,,,41:06.0,41:06.0,Other Flavors,high,Other Flavors
12156,9624,Mint - Fifty Bar 20000,,,,,41:06.0,41:06.0,Mint,high,Mint
12157,9624,OMG! Smoothie - Fifty Bar 20000,,,,,41:06.0,41:06.0,Other Flavors,high,Other Flavors
12158,9624,Rainbow Road - Fifty Bar 20000,,,,,41:06.0,41:06.0,Other Flavors,high,Other Flavors
12159,9624,Watermelon Patch - Fifty Bar 20000,,,,,41:06.1,41:06.1,Other Flavors,high,Other Flavors
12160,9624,Blueberry Cereal Donut Milk (Not Avail in FL),,,,,41:06.1,41:06.1,Other Flavors,high,Other Flavors
12161,9624,Milky Loops - Fifty Bar 20000 (Not Avail in FL) - SOLD OUT,,,,,41:06.1,41:06.1,Other Flavors,high,Other Flavors
12162,9624,Blue Razzle Ice - SOLD OUT,,,,,41:06.2,41:06.2,Other Flavors,high,Other Flavors
12163,9624,Blueberry Super Strudel - SOLD OUT,,,,,41:06.2,41:06.2,Other Flavors,high,Other Flavors
12164,9624,Butterbean - SOLD OUT,,,,,41:06.2,41:06.2,Other Flavors,high,Other Flavors
12165,9624,Cinn Funn! - SOLD OUT,,,,,41:06.4,41:06.4,Other Flavors,high,Other Flavors
12166,9624,Diamond Peach Ice - SOLD OUT,,,,,41:06.4,41:06.4,Other Flavors,high,Other Flavors
12167,9624,Kyoho Grape Jelly - SOLD OUT,,,,,41:06.4,41:06.4,Other Flavors,high,Other Flavors
12168,9624,Milky Loops - SOLD OUT,,,,,41:06.4,41:06.4,Other Flavors,high,Other Flavors
12169,9624,Mint - SOLD OUT,,,,,41:06.5,41:06.5,Mint,high,Mint
12170,9624,Strawberry Super Strudel - SOLD OUT,,,,,41:06.5,41:06.5,Other Flavors,high,Other Flavors
12171,9624,Tobaccocino - SOLD OUT,,,,,41:06.5,41:06.5,Tobacco,high,Tobacco
12172,9624,Vanilla Custard - SOLD OUT,,,,,41:06.5,41:06.5,Other Flavors,high,Other Flavors
12173,9624,Vanilla Custard - Fifty Bar 20000 - SOLD OUT,,,,,41:06.5,41:06.5,Other Flavors,high,Other Flavors
12174,9625,Blue Mint,,,,,41:47.9,41:47.9,Mint,high,Mint
12175,9625,White Gummy Ice - (Not Avail in FL),,,,,41:47.9,41:47.9,Other Flavors,high,Other Flavors
12176,9625,Capricorn Dragon Melon - (Not Avail in FL) - SOLD OUT,,,,,41:48.0,41:48.0,Other Flavors,high,Other Flavors
12177,9625,Fcuking FAB (Not Avail in FL) - SOLD OUT,,,,,41:48.1,41:48.1,Other Flavors,high,Other Flavors
12178,9625,Grape B-Pop (Grape B-Burst) - (Not Avail in FL) - SOLD OUT,,,,,41:48.1,41:48.1,Other Flavors,high,Other Flavors
12179,9625,Sour Apple B-Pop (B-Burst) - (Not Avail in FL) - SOLD OUT,,,,,41:48.1,41:48.1,Other Flavors,medium,**Other Flavors**
12180,9625,Aries OMG B-Pop (B-Burst) - SOLD OUT,,,,,41:48.1,41:48.1,Other Flavors,high,Other Flavors
12181,9625,B-Pop (B-Burst) - SOLD OUT,,,,,41:48.2,41:48.2,Other Flavors,high,Other Flavors
12182,9625,Black Mintz - SOLD OUT,,,,,41:48.2,41:48.2,Mint,high,Mint
12183,9625,Blue Razz Ice - SOLD OUT,,,,,41:48.2,41:48.2,Other Flavors,high,Other Flavors
12184,9625,Blue Razz Ice - RIA by Geek Bar Pulse - SOLD OUT,,,,,41:48.2,41:48.2,Other Flavors,high,Other Flavors
12185,9625,Blueberry Punch - RIA by Geek Bar Pulse - SOLD OUT,,,,,41:48.2,41:48.2,Other Flavors,high,Other Flavors
12186,9625,California Cherry - SOLD OUT,,,,,41:48.3,41:48.3,Other Flavors,high,Other Flavors
12187,9625,Cancer Berry Bliss - SOLD OUT,,,,,41:48.3,41:48.3,Other Flavors,high,Other Flavors
12188,9625,Cool Mint - SOLD OUT,,,,,41:48.3,41:48.3,Mint,high,Mint
12189,9625,Crazy Berry - RIA by Geek Bar Pulse - SOLD OUT,,,,,41:48.3,41:48.3,Other Flavors,high,Other Flavors
12190,9625,Creamy Mintz - SOLD OUT,,,,,41:48.3,41:48.3,Mint,medium,**Mint**
12191,9625,Drop Sour Saver - SOLD OUT,,,,,41:48.4,41:48.4,Other Flavors,high,Other Flavors
12192,9625,Dualicious - RIA by Geek Bar Pulse - SOLD OUT,,,,,41:48.4,41:48.4,Other Flavors,high,Other Flavors
12193,9625,Fcuking Fab - RIA by Geek Bar Pulse - SOLD OUT,,,,,41:48.4,41:48.4,Other Flavors,high,Other Flavors
12194,9625,Frozen Blackberry Fab - SOLD OUT,,,,,41:48.4,41:48.4,Other Flavors,high,Other Flavors
12195,9625,Frozen Cherry Apple - SOLD OUT,,,,,41:48.5,41:48.5,Other Flavors,high,Other Flavors
12196,9625,Frozen Pina Colada - SOLD OUT,,,,,41:48.5,41:48.5,Other Flavors,high,Other Flavors
12197,9625,Frozen Strawberry - SOLD OUT,,,,,41:48.5,41:48.5,Other Flavors,high,Other Flavors
12198,9625,Frozen Watermelon - SOLD OUT,,,,,41:48.6,41:48.6,Other Flavors,high,Other Flavors
12199,9625,Frozen White Grape - SOLD OUT,,,,,41:48.6,41:48.6,Other Flavors,high,Other Flavors
12200,9625,Gemini Grape Lemon - SOLD OUT,,,,,41:48.6,41:48.6,Other Flavors,high,Other Flavors
12201,9625,Icey Mintz - SOLD OUT,,,,,41:48.6,41:48.6,Mint,high,Mint
12202,9625,Juicy Peach Ice - SOLD OUT,,,,,41:48.7,41:48.7,Other Flavors,high,Other Flavors
12203,9625,Leo Orange Creamsicle - SOLD OUT,,,,,41:48.7,41:48.7,Other Flavors,high,Other Flavors
12204,9625,Meta Moon - SOLD OUT,,,,,41:48.7,41:48.7,Other Flavors,high,Other Flavors
12205,9625,Mexico Mango - SOLD OUT,,,,,41:48.7,41:48.7,Other Flavors,high,Other Flavors
12206,9625,Miami Mint - SOLD OUT,,,,,41:48.8,41:48.8,Mint,high,Mint
12207,9625,Miami Mint - RIA by Geek Bar Pulse - SOLD OUT,,,,,41:48.8,41:48.8,Mint,high,Mint
12208,9625,Orange Mint Savers - SOLD OUT,,,,,41:48.8,41:48.8,Other Flavors,medium,**Other Flavors**
12209,9625,Peach Gummy - RIA by Geek Bar Pulse - SOLD OUT,,,,,41:48.8,41:48.8,Other Flavors,high,Other Flavors
12210,9625,Pepper Mintz - SOLD OUT,,,,,41:48.8,41:48.8,Mint,high,Mint
12211,9625,Pineapple Lime - RIA by Geek Bar Pulse - SOLD OUT,,,,,41:48.9,41:48.9,Other Flavors,high,Other Flavors
12212,9625,Pineapple Savers - SOLD OUT,,,,,41:48.9,41:48.9,Other Flavors,high,Other Flavors
12213,9625,Pink Lemonade - SOLD OUT,,,,,41:48.9,41:48.9,Other Flavors,high,Other Flavors
12214,9625,Pink Raz Lemonade - RIA by Geek Bar Pulse - SOLD OUT,,,,,41:48.9,41:48.9,Other Flavors,high,Other Flavors
12215,9625,Pisces Black Cherry - SOLD OUT,,,,,41:48.9,41:48.9,Other Flavors,high,Other Flavors
12216,9625,Sagittarius Cherry Bomb - SOLD OUT,,,,,41:49.0,41:49.0,Other Flavors,high,Other Flavors
12217,9625,Sour Apple Ice - SOLD OUT,,,,,41:49.0,41:49.0,Other Flavors,high,Other Flavors
12218,9625,Sour Cranapple - SOLD OUT,,,,,41:49.0,41:49.0,Other Flavors,high,Other Flavors
12219,9625,Sour Gush - SOLD OUT,,,,,41:49.0,41:49.0,Other Flavors,high,Other Flavors
12220,9625,Sour Strawberry - SOLD OUT,,,,,41:49.0,41:49.0,Other Flavors,high,Other Flavors
12221,9625,Sour Strawberry Dragonfruit - RIA by Geek Bar Pulse - SOLD OUT,,,,,41:49.1,41:49.1,Other Flavors,high,Other Flavors
12222,9625,Sour Watermelon Drop - SOLD OUT,,,,,41:49.1,41:49.1,Other Flavors,high,Other Flavors
12223,9625,Stone Mintz - SOLD OUT,,,,,41:49.1,41:49.1,Mint,high,Mint
12224,9625,Strawberry Banana - SOLD OUT,,,,,41:49.1,41:49.1,Other Flavors,high,Other Flavors
12225,9625,Strawberry Mango - SOLD OUT,,,,,41:49.1,41:49.1,Other Flavors,high,Other Flavors
12226,9625,Strawberry Savers - SOLD OUT,,,,,41:49.2,41:49.2,Other Flavors,high,Other Flavors
12227,9625,Taurus Blueberry Watermelon - SOLD OUT,,,,,41:49.2,41:49.2,Other Flavors,high,Other Flavors
12228,9625,Tropical Rainbow Blast - SOLD OUT,,,,,41:49.2,41:49.2,Other Flavors,high,Other Flavors
12229,9625,Virgo Crazy Melon - SOLD OUT,,,,,41:49.2,41:49.2,Other Flavors,high,Other Flavors
12230,9625,Watermelon B-Pop - RIA by Geek Bar Pulse - SOLD OUT,,,,,41:49.3,41:49.3,Other Flavors,high,Other Flavors
12231,9625,Watermelon Ice - SOLD OUT,,,,,41:49.3,41:49.3,Other Flavors,high,Other Flavors
12232,9625,Watermelon Ice - RIA by Geek Bar Pulse - SOLD OUT,,,,,41:49.3,41:49.3,Other Flavors,high,Other Flavors
12233,9625,Wildberry Savers - SOLD OUT,,,,,41:49.3,41:49.3,Other Flavors,high,Other Flavors
12234,9626,Classic Tobacco - SOLD OUT,,,,,42:27.0,42:27.0,Tobacco,high,Tobacco
12235,9626,Menthol,,,,,42:27.0,42:27.0,Menthol,high,Menthol
12236,9626,Rich Tobacco - SOLD OUT,,,,,42:27.0,42:27.0,Tobacco,high,Tobacco
12237,9628,Aloe Grapple Watermelon,,,,,43:36.7,43:36.7,Other Flavors,high,Other Flavors
12238,9628,Butterbean - Fifty Bar 20000,,,,,43:36.7,43:36.7,Other Flavors,high,Other Flavors
12239,9628,Cinn Funn! - Fifty Bar 20000,,,,,43:36.8,43:36.8,Other Flavors,high,Other Flavors
12240,9628,Gold Tobacco - Fifty Bar 20000,,,,,43:36.8,43:36.8,Tobacco,medium,**Tobacco**
12241,9628,Gummy Whip - Fifty Bar 20000,,,,,43:36.8,43:36.8,Other Flavors,high,Other Flavors
12242,9628,Juicy Mango Melon Ice,,,,,43:36.8,43:36.8,Other Flavors,high,Other Flavors
12243,9628,Kiberry Chew - Fifty Bar 20000,,,,,43:36.8,43:36.8,Other Flavors,high,Other Flavors
12244,9628,Mint - Fifty Bar 20000,,,,,43:36.9,43:36.9,Mint,high,Mint
12245,9628,OMG! Smoothie - Fifty Bar 20000,,,,,43:36.9,43:36.9,Other Flavors,high,Other Flavors
12246,9628,Rainbow Road - Fifty Bar 20000,,,,,43:36.9,43:36.9,Other Flavors,high,Other Flavors
